,v,vw,o,c,h,l,t,n
386,102520.0,448.4016,448.46,448.4397,448.47,448.36,1699981200000,971
387,241547.0,448.5825,448.44,448.66,448.675,448.435,1699981260000,1937
388,96924.0,448.6383,448.655,448.66,448.71,448.555,1699981320000,882
389,113998.0,448.6706,448.67,448.645,448.71,448.64,1699981380000,817
390,150657.0,448.6961,448.649,448.56,448.72,448.5407,1699981440000,1070
391,109915.0,448.4847,448.54,448.41,448.59,448.38,1699981500000,1022
392,96022.0,448.3796,448.42,448.36,448.43,448.331,1699981560000,838
393,323024.0,448.1872,448.37,448.15,448.41,447.96,1699981620000,3156
394,301303.0,448.274,448.14,448.28,448.41,448.105,1699981680000,2387
395,172731.0,448.2796,448.27,448.22,448.39,448.1701,1699981740000,1292
396,239273.0,448.1855,448.23,448.195,448.28,448.07,1699981800000,1959
397,103283.0,448.1546,448.2,448.17,448.21,448.09,1699981860000,1003
398,126301.0,448.2171,448.16,448.22,448.27,448.15,1699981920000,1055
399,134263.0,448.2269,448.23,448.24,448.28,448.15,1699981980000,1004
400,87696.0,448.2433,448.24,448.25,448.28,448.22,1699982040000,885
401,178309.0,448.1635,448.25,448.085,448.27,448.085,1699982100000,1230
402,115732.0,448.1955,448.09,448.26,448.27,448.085,1699982160000,889
403,428993.0,443.5995,448.255,448.19,448.27,448.1803,1699982220000,1255
404,88612.0,448.1948,448.19,448.2,448.23,448.155,1699982280000,817
405,96228.0,448.1866,448.2,448.14,448.25,448.13,1699982340000,882
406,84521.0,448.0967,448.14,448.12,448.15,448.01,1699982400000,738
407,147461.0,447.9902,448.11,447.93,448.11,447.9,1699982460000,1211
408,164477.0,447.9398,447.95,447.97,448.0,447.87,1699982520000,1458
409,74169.0,447.9827,447.97,447.95,448.03,447.895,1699982580000,799
410,169893.0,447.9541,447.94,447.97,447.9975,447.91,1699982640000,1185
411,484253.0,444.0668,447.98,448.24,448.24,447.975,1699982700000,1755
412,205255.0,448.2484,448.235,448.185,448.29,448.17,1699982760000,1446
413,79254.0,448.1915,448.19,448.17,448.2477,448.12,1699982820000,712
414,125212.0,448.2104,448.18,448.16,448.28,448.14,1699982880000,1079
415,89721.0,448.1821,448.17,448.11,448.24,448.0923,1699982940000,653
416,80494.0,448.1426,448.119,448.225,448.23,448.07,1699983000000,803
417,134313.0,448.2385,448.23,448.26,448.28,448.1701,1699983060000,1068
418,186238.0,448.2744,448.27,448.26,448.39,448.19,1699983120000,1739
419,132387.0,448.331,448.26,448.37,448.39,448.25,1699983180000,1251
420,124599.0,448.3788,448.35,448.35,448.43,448.31,1699983240000,1298
421,142066.0,448.3426,448.34,448.31,448.4,448.28,1699983300000,922
422,79262.0,448.3294,448.3,448.42,448.42,448.275,1699983360000,730
423,106613.0,448.4367,448.415,448.46,448.475,448.4,1699983420000,885
424,600017.0,441.6457,448.47,448.4601,448.55,448.43,1699983480000,940
425,62577.0,448.4729,448.46,448.5999,448.6,448.39,1699983540000,756
426,100051.0,448.5177,448.59,448.5,448.59,448.458,1699983600000,941
427,64226.0,448.4822,448.49,448.5419,448.56,448.43,1699983660000,585
428,59907.0,448.5392,448.57,448.57,448.58,448.5,1699983720000,625
429,175632.0,448.4038,448.58,448.39,448.58,448.29,1699983780000,1663
430,57542.0,448.454,448.39,448.49,448.49,448.38,1699983840000,556
431,72237.0,448.5007,448.48,448.52,448.56,448.46,1699983900000,681
432,42532.0,448.5669,448.55,448.5797,448.6,448.52,1699983960000,477
433,68907.0,448.5305,448.58,448.52,448.59,448.48,1699984020000,735
434,77621.0,448.5898,448.52,448.63,448.65,448.5,1699984080000,733
435,94698.0,448.6674,448.63,448.72,448.73,448.62,1699984140000,732
436,132686.0,448.6272,448.705,448.5,448.73,448.5,1699984200000,871
437,116697.0,448.521,448.505,448.59,448.61,448.465,1699984260000,810
438,102326.0,448.4013,448.59,448.57,448.61,447.727,1699984320000,618
439,36506.0,448.547,448.58,448.61,448.61,448.5,1699984380000,433
440,76411.0,448.6301,448.61,448.68,448.68,448.595,1699984440000,674
441,49029.0,448.6271,448.6891,448.61,448.69,448.57,1699984500000,495
442,146766.0,448.7029,448.61,448.72,448.75,448.6086,1699984560000,1153
443,63372.0,448.7136,448.72,448.74,448.7599,448.69,1699984620000,644
444,67574.0,448.7574,448.73,448.75,448.82,448.69,1699984680000,732
445,47673.0,448.7636,448.75,448.75,448.8,448.7201,1699984740000,554
446,173309.0,448.6693,448.75,448.7227,448.77,448.59,1699984800000,1497
447,54187.0,448.7081,448.73,448.7,448.76,448.67,1699984860000,535
448,51672.0,448.7458,448.71,448.74,448.78,448.69,1699984920000,574
449,75935.0,448.7645,448.76,448.7499,448.81,448.74,1699984980000,653
450,48600.0,448.7858,448.75,448.83,448.83,448.745,1699985040000,578
451,52765.0,448.8046,448.825,448.88,448.88,448.74,1699985100000,631
452,42082.0,448.876,448.88,448.84,448.91,448.84,1699985160000,463
453,72401.0,448.8803,448.8499,448.91,448.94,448.8131,1699985220000,631
454,79624.0,448.8651,448.92,448.89,448.92,448.82,1699985280000,826
455,58771.0,448.8147,448.88,448.74,448.89,448.735,1699985340000,575
456,160046.0,448.6553,448.75,448.67,448.77,448.61,1699985400000,1434
457,78810.0,448.6326,448.67,448.68,448.68,448.56,1699985460000,782
458,71324.0,448.5764,448.665,448.54,448.67,448.49,1699985520000,799
459,98107.0,448.5949,448.5471,448.59,448.67,448.5471,1699985580000,734
460,32984.0,448.576,448.58,448.51,448.64,448.51,1699985640000,426
461,110059.0,448.5112,448.505,448.57,448.6,448.46,1699985700000,912
462,82724.0,448.6119,448.58,448.65,448.67,448.535,1699985760000,699
463,55029.0,448.6237,448.6501,448.57,448.66,448.57,1699985820000,568
464,45511.0,448.6114,448.5799,448.62,448.65,448.57,1699985880000,528
465,66246.0,448.5933,448.61,448.595,448.62,448.56,1699985940000,551
466,80964.0,448.5606,448.59,448.61,448.645,448.5,1699986000000,646
467,81686.0,448.6079,448.62,448.56,448.6495,448.535,1699986060000,625
468,40887.0,448.5771,448.57,448.61,448.63,448.53,1699986120000,547
469,78865.0,448.6037,448.61,448.525,448.62,448.525,1699986180000,406
470,70687.0,448.6086,448.549,448.63,448.66,448.52,1699986240000,786
471,51544.0,448.6816,448.66,448.7199,448.73,448.64,1699986300000,647
472,90764.0,448.6943,448.72,448.65,448.74,448.65,1699986360000,776
473,84683.0,448.7529,448.65,448.82,448.83,448.65,1699986420000,684
474,70315.0,448.8417,448.82,448.85,448.87,448.81,1699986480000,705
475,51209.0,448.8418,448.86,448.85,448.86,448.82,1699986540000,590
476,104528.0,448.9141,448.86,448.92,448.96,448.86,1699986600000,1033
477,163691.0,449.049,448.92,449.1033,449.14,448.92,1699986660000,1561
478,145723.0,449.0483,449.1,449.03,449.125,449.01,1699986720000,1090
479,70553.0,449.01,449.04,448.8999,449.09,448.89,1699986780000,717
480,86456.0,448.8951,448.9,448.89,448.92,448.8697,1699986840000,811
481,82007.0,448.8227,448.91,448.75,448.91,448.74,1699986900000,908
482,66191.0,448.8353,448.76,448.9,448.9113,448.76,1699986960000,649
483,60274.0,448.915,448.8913,448.89,448.96,448.875,1699987020000,614
484,44664.0,448.9342,448.9,448.98,448.99,448.86,1699987080000,543
485,41874.0,448.9883,448.9899,448.99,449.0001,448.95,1699987140000,448
486,68895.0,448.9782,448.995,448.94,449.02,448.94,1699987200000,673
487,54883.0,448.8587,448.93,448.8,448.9302,448.77,1699987260000,536
488,95110.0,448.739,448.799,448.72,448.799,448.6941,1699987320000,959
489,111701.0,448.6974,448.72,448.7,448.75,448.63,1699987380000,951
490,107320.0,448.6438,448.7,448.65,448.7,448.59,1699987440000,749
491,69816.0,448.6261,448.6599,448.665,448.68,448.59,1699987500000,586
492,71668.0,448.6965,448.67,448.7,448.725,448.64,1699987560000,638
493,105888.0,448.5879,448.7,448.595,448.7,448.56,1699987620000,753
494,43232.0,448.6804,448.5901,448.685,448.74,448.5835,1699987680000,511
495,44351.0,448.7269,448.68,448.77,448.785,448.66,1699987740000,485
496,78078.0,448.8031,448.77,448.795,448.84,448.765,1699987800000,645
497,80898.0,448.814,448.795,448.72,448.86,448.72,1699987860000,768
498,42128.0,448.7815,448.73,448.83,448.845,448.715,1699987920000,496
499,185052.0,448.7803,448.83,448.68,448.8314,448.67,1699987980000,527
500,294734.0,448.808,448.685,448.57,448.6901,448.55,1699988040000,1091
501,106381.0,448.5325,448.56,448.49,448.59,448.48,1699988100000,955
502,93391.0,448.5098,448.5,448.545,448.57,448.45,1699988160000,855
503,34073.0,448.5495,448.55,448.54,448.59,448.52,1699988220000,370
504,215302.0,448.4511,448.55,448.355,448.59,448.29,1699988280000,1558
505,158621.0,448.3162,448.355,448.23,448.36,448.23,1699988340000,1376
506,203981.0,448.1693,448.25,448.079,448.26,448.035,1699988400000,1852
507,151130.0,448.1556,448.08,448.26,448.28,448.025,1699988460000,1302
508,73698.0,448.238,448.2669,448.195,448.3099,448.18,1699988520000,749
509,67752.0,448.0797,448.19,448.06,448.21,448.0201,1699988580000,661
510,80887.0,448.0758,448.055,448.03,448.12,448.025,1699988640000,689
511,146462.0,448.0483,448.03,448.13,448.14,448.0,1699988700000,1093
512,180336.0,447.9759,448.13,447.85,448.16,447.8128,1699988760000,1455
513,133139.0,447.8728,447.86,447.82,447.95,447.797,1699988820000,1035
514,165227.0,447.7497,447.829,447.78,447.84,447.7,1699988880000,1500
515,223258.0,447.9494,447.78,448.0099,448.04,447.78,1699988940000,1815
516,308131.0,447.8879,448.0,447.865,448.06,447.71,1699989000000,2589
517,204957.0,447.9824,447.87,448.055,448.1,447.83,1699989060000,1692
518,149092.0,448.0871,448.06,448.13,448.14,448.05,1699989120000,852
519,55105.0,448.1065,448.13,448.1,448.14,448.07,1699989180000,549
520,56593.0,448.1393,448.08,448.1368,448.18,448.065,1699989240000,581
521,84666.0,448.1595,448.14,448.1588,448.195,448.12,1699989300000,817
522,62877.0,448.0747,448.1599,448.08,448.16,448.015,1699989360000,622
523,117705.0,448.0452,448.08,448.11,448.13,448.0,1699989420000,1000
524,44364.0,448.1689,448.1081,448.16,448.21,448.1,1699989480000,504
525,54050.0,448.1567,448.165,448.1794,448.21,448.1,1699989540000,559
526,49240.0,448.1483,448.18,448.1599,448.19,448.08,1699989600000,565
527,42940.0,448.1634,448.16,448.17,448.21,448.12,1699989660000,507
528,41683.0,448.2034,448.17,448.23,448.24,448.16,1699989720000,516
529,65205.0,448.2015,448.23,448.1584,448.24,448.1584,1699989780000,555
530,95068.0,448.2207,448.16,448.2976,448.3,448.1501,1699989840000,988
531,84175.0,448.2493,448.29,448.3,448.3,448.18,1699989900000,820
532,69462.0,448.2797,448.3,448.32,448.33,448.21,1699989960000,779
533,102676.0,448.3931,448.33,448.46,448.485,448.3,1699990020000,913
534,195247.0,448.3739,448.46,448.4999,448.5,448.41,1699990080000,870
535,121773.0,448.5381,448.5,448.56,448.6,448.4752,1699990140000,1142
536,147183.0,448.6434,448.57,448.7,448.725,448.5595,1699990200000,1367
537,120642.0,448.7814,448.705,448.84,448.86,448.7,1699990260000,1234
538,170922.0,448.8452,448.849,448.79,448.91,448.77,1699990320000,1414
539,81735.0,448.8397,448.795,448.89,448.89,448.79,1699990380000,808
540,444488.0,448.6578,448.88,448.87,448.99,448.845,1699990440000,1463
541,60074.0,448.887,448.88,448.89,448.915,448.835,1699990500000,592
542,93891.0,448.9021,448.885,448.92,448.935,448.8599,1699990560000,828
543,56019.0,448.913,448.92,448.9197,448.94,448.89,1699990620000,528
544,66721.0,448.9428,448.93,448.96,448.9882,448.92,1699990680000,656
545,99988.0,448.9547,448.97,448.97,448.98,448.9101,1699990740000,783
546,132615.0,449.0032,448.975,448.995,449.05,448.97,1699990800000,1138
547,123853.0,449.0168,448.995,449.04,449.05,448.97,1699990860000,952
548,245717.0,449.075,449.04,448.99,449.13,448.98,1699990920000,1898
549,211140.0,448.9582,448.99,448.94,448.995,448.93,1699990980000,2081
550,111252.0,448.9842,448.94,449.0195,449.02,448.94,1699991040000,1132
551,197958.0,449.1352,449.02,449.14,449.2,449.0195,1699991100000,1795
552,121869.0,449.1351,449.15,449.1601,449.19,449.065,1699991160000,1080
553,111584.0,449.1064,449.169,449.05,449.18,449.01,1699991220000,855
554,80820.0,449.0693,449.045,449.09,449.1099,449.04,1699991280000,711
555,69263.0,449.1231,449.1,449.15,449.17,449.045,1699991340000,665
556,142226.0,449.2475,449.16,449.3315,449.34,449.16,1699991400000,1350
557,142384.0,449.3227,449.335,449.29,449.36,449.28,1699991460000,1084
558,185834.0,449.2778,449.28,449.24,449.35,449.22,1699991520000,1439
559,118394.0,449.2791,449.24,449.29,449.3399,449.23,1699991580000,911
560,626057.0,442.0828,449.3,449.29,449.31,449.25,1699991640000,808
561,401503.0,449.4147,449.3,449.455,449.49,449.3,1699991700000,2410
562,173378.0,449.4013,449.455,449.3675,449.46,449.355,1699991760000,1132
563,134572.0,449.4289,449.37,449.44,449.47,449.36,1699991820000,820
564,92988.0,449.4151,449.44,449.4001,449.44,449.395,1699991880000,713
565,135935.0,449.4512,449.4,449.43,449.505,449.39,1699991940000,1092
566,109395.0,449.4445,449.43,449.43,449.5,449.37,1699992000000,973
567,154907.0,449.4204,449.42,449.47,449.485,449.39,1699992060000,1075
568,233989.0,449.3736,449.47,449.36,449.47,449.32,1699992120000,1722
569,108341.0,449.4216,449.37,449.43,449.46,449.36,1699992180000,837
570,115043.0,449.4227,449.44,449.4101,449.46,449.38,1699992240000,827
571,416357.0,443.9393,449.415,449.51,449.54,449.37,1699992300000,1185
572,109063.0,449.532,449.51,449.55,449.57,449.5,1699992360000,896
573,110559.0,449.5584,449.56,449.5999,449.605,449.53,1699992420000,815
574,278874.0,449.6893,449.595,449.78,449.78,449.59,1699992480000,1925
575,164303.0,449.7851,449.77,449.78,449.83,449.76,1699992540000,1083
576,281900.0,449.7789,449.79,449.79,449.84,449.74,1699992600000,1833
577,125660.0,449.8382,449.78,449.85,449.89,449.77,1699992660000,1197
578,240809.0,449.9254,449.85,449.98,449.99,449.825,1699992720000,1743
579,213619.0,449.9275,449.99,449.92,450.0,449.87,1699992780000,1646
580,145837.0,449.9338,449.9101,449.93,449.955,449.9,1699992840000,1133
581,315383.0,450.0083,449.9298,449.9827,450.06,449.92,1699992900000,3063
582,226588.0,449.983,449.98,449.97,450.02,449.94,1699992960000,1257
583,88102.0,449.9571,449.97,449.94,450.0,449.93,1699993020000,897
584,130746.0,449.9591,449.95,449.96,449.99,449.945,1699993080000,879
585,133351.0,450.0039,449.9679,450.0,450.05,449.965,1699993140000,1087
586,169853.0,449.9564,449.99,449.99,450.0,449.93,1699993200000,1342
587,218625.0,449.9778,449.995,450.0,450.03,449.905,1699993260000,1724
588,239527.0,449.9,449.99,449.86,450.0,449.82,1699993320000,1949
589,194546.0,449.8657,449.87,449.87,449.91,449.825,1699993380000,1490
590,300968.0,449.8123,449.87,449.76,449.87,449.75,1699993440000,2018
591,278207.0,449.6538,449.76,449.69,449.77,449.58,1699993500000,2227
592,196126.0,449.721,449.685,449.71,449.77,449.675,1699993560000,1321
593,174107.0,449.7207,449.7,449.76,449.76,449.67,1699993620000,1380
594,216225.0,449.7745,449.75,449.8,449.83,449.715,1699993680000,1790
595,347142.0,442.9462,449.81,449.8611,449.885,449.795,1699993740000,978
596,184451.0,449.8648,449.87,449.9,449.91,449.805,1699993800000,1630
597,118375.0,449.8628,449.9,449.87,449.9,449.82,1699993860000,1322
598,188439.0,449.885,449.865,449.925,449.94,449.83,1699993920000,1488
599,121059.0,449.9139,449.93,449.8701,449.9323,449.8701,1699993980000,1110
600,262067.0,449.7697,449.8767,449.6899,449.8767,449.66,1699994040000,2042
601,241291.0,449.7175,449.685,449.67,449.76,449.66,1699994100000,1818
602,299324.0,449.6051,449.67,449.55,449.69,449.5,1699994160000,2009
603,232694.0,449.5566,449.55,449.6,449.61,449.505,1699994220000,1819
604,161761.0,449.5518,449.6,449.51,449.6,449.5083,1699994280000,1487
605,165615.0,449.6299,449.505,449.69,449.73,449.505,1699994340000,1643
606,169882.0,449.7012,449.68,449.73,449.75,449.65,1699994400000,1499
607,296906.0,449.8236,449.73,449.8,449.86,449.725,1699994460000,1963
608,284398.0,449.7113,449.795,449.625,449.81,449.6,1699994520000,2155
609,257375.0,449.5521,449.62,449.51,449.63,449.5,1699994580000,1911
610,242299.0,449.5621,449.52,449.565,449.6,449.51,1699994640000,2062
611,310158.0,449.5013,449.545,449.4873,449.5701,449.46,1699994700000,2455
612,465632.0,444.5432,449.48,449.5475,449.55,449.4633,1699994760000,1779
613,347124.0,449.5183,449.54,449.46,449.6,449.455,1699994820000,2416
614,582269.0,445.4848,449.46,449.36,449.475,449.36,1699994880000,2684
615,476707.0,449.2943,449.37,449.16,449.37,449.16,1699994940000,3291
616,632649.0,448.9825,449.16,448.872,449.16,448.84,1699995000000,5738
617,1279078.0,445.4233,448.875,448.7101,448.88,448.67,1699995060000,5632
618,562173.0,448.6391,448.7175,448.63,448.75,448.48,1699995120000,3987
619,942756.0,446.591,448.62,448.67,449.4597,448.59,1699995180000,3458
620,783855.0,445.9383,448.68,448.53,448.685,448.5,1699995240000,4148
621,646808.0,448.4773,448.54,448.44,448.65,448.38,1699995300000,4616
622,708046.0,448.5218,448.44,448.66,448.67,448.42,1699995360000,3854
623,868424.0,448.5032,448.66,448.43,448.665,448.38,1699995420000,5074
624,1083532.0,448.3597,448.43,448.4,448.45,448.29,1699995480000,6604
625,3313683.0,448.0214,448.41,448.71,448.93,448.405,1699995540000,14398
626,238647.0,448.977,448.69,449.1,449.34,448.64,1699995600000,1149
627,117020.0,449.113,449.08,449.14,449.2,449.08,1699995660000,646
628,33246.0,449.07,449.14,448.99,449.15,448.99,1699995720000,245
629,158327.0,449.0043,448.99,449.03,449.06,448.97,1699995780000,359
630,44789.0,449.0538,449.03,449.06,449.12,449.03,1699995840000,198
631,107441.0,449.051,449.05,449.06,449.08,449.02,1699995900000,297
632,93860.0,449.02,449.07,449.05,449.07,449.0,1699995960000,318
633,156300.0,448.9788,449.06,449.06,449.08,448.7468,1699996020000,237
634,85098.0,449.2322,449.06,449.08,449.7006,449.04,1699996080000,174
635,69385.0,448.9266,449.08,448.99,449.08,448.3048,1699996140000,139
636,1684095.0,448.7487,448.99,448.99,449.3877,448.98,1699996200000,99
637,551824.0,448.7549,449.0,449.01,449.04,449.0,1699996260000,109
638,22349.0,449.0258,449.04,449.03,449.04,449.0,1699996320000,72
639,6520.0,449.0234,449.0,449.02,449.04,449.0,1699996380000,58
640,20774.0,449.0164,449.02,448.99,449.02,448.99,1699996440000,90
641,193403.0,449.024,449.0,449.06,449.06,449.0,1699996500000,147
642,16561.0,448.9967,449.04,448.99,449.05,448.98,1699996560000,75
643,7236.0,449.0136,449.0,449.0199,449.04,449.0,1699996620000,33
644,4589.0,449.0027,449.02,449.01,449.02,449.0,1699996680000,12
645,7532.0,449.0014,449.0,449.0,449.01,449.0,1699996740000,35
646,23818.0,448.7465,448.73,449.01,449.01,448.73,1699996800000,19
647,1810.0,449.0098,448.97,449.01,449.03,448.97,1699996860000,23
648,1726.0,449.0186,449.0,449.02,449.02,449.0,1699996920000,12
649,253711.0,440.3981,448.97,448.99,448.99,448.97,1699996980000,19
650,7954.0,448.9964,448.99,448.99,449.02,448.99,1699997040000,40
651,2689.0,449.0338,449.03,449.05,449.05,449.03,1699997100000,53
652,2350.0,449.087,449.05,449.15,449.15,449.05,1699997160000,55
653,1724.0,449.1574,449.15,449.17,449.17,449.15,1699997220000,44
654,13200.0,449.1819,449.14,449.19,449.19,449.14,1699997280000,65
655,1544.0,449.2035,449.2,449.22,449.22,449.19,1699997340000,50
656,265011.0,440.7763,449.2001,449.24,449.24,449.2,1699997400000,37
657,110635.0,448.7786,449.25,449.22,449.25,449.22,1699997460000,51
658,18788.0,449.2303,449.22,449.23,449.25,449.22,1699997520000,68
659,482908.0,448.7575,449.22,449.22,449.25,448.73,1699997580000,80
660,1089.0,449.2366,449.23,449.24,449.24,449.23,1699997640000,37
661,18849.0,449.2038,449.24,449.2,449.24,449.2,1699997700000,75
662,9957.0,449.207,449.2,449.24,449.24,449.2,1699997760000,53
663,3813.0,449.2395,449.24,449.24,449.24,449.23,1699997820000,48
664,4773.0,449.2072,449.23,449.21,449.23,449.18,1699997880000,77
665,3112.0,449.206,449.22,449.2,449.22,449.2,1699997940000,55
666,2033.0,449.2037,449.21,449.2,449.21,449.2,1699998000000,55
667,4787.0,449.2094,449.21,449.21,449.21,449.21,1699998060000,54
668,3940.0,449.203,449.21,449.2,449.21,449.2,1699998120000,62
669,1490.0,449.1999,449.2,449.21,449.21,449.19,1699998180000,35
670,1865.0,449.2085,449.21,449.21,449.21,449.21,1699998240000,45
671,2258.0,449.2132,449.21,449.21,449.23,449.2,1699998300000,51
